poi_id,poi_category,lat,lon
1553,place_of_worship,40.6322221,-73.9802774
1554,place_of_worship,40.6280557,-73.9788889
1555,place_of_worship,40.7688756,-73.9694188
1556,place_of_worship,40.8291572,-73.9478156
1557,place_of_worship,40.8023528,-73.9521329
1558,place_of_worship,40.8068297,-73.9467695
1559,place_of_worship,40.80685,-73.9468983
1560,place_of_worship,40.810052,-73.9406905
1561,place_of_worship,40.8081136,-73.9447894
1562,place_of_worship,40.815653,-73.9392175
1563,place_of_worship,40.8019431,-73.9353237
1564,place_of_worship,40.8452778,-73.9391667
1565,place_of_worship,40.8433333,-73.9369444
1566,place_of_worship,40.842486,-73.9366477
1567,place_of_worship,40.8527521,-73.9315475
1568,place_of_worship,40.8525,-73.9305557
1569,place_of_worship,40.8493347,-73.9383159
1570,place_of_worship,40.8666667,-73.9272222
1571,place_of_worship,40.8594443,-73.9280557
1572,place_of_worship,40.8613787,-73.9264226
1573,place_of_worship,40.8545347,-73.934201
1574,place_of_worship,40.8637712,-73.9280369
1575,place_of_worship,40.853611,-73.9327779
1576,place_of_worship,40.8660348,-73.9216232
1577,place_of_worship,40.8486111,-73.935
1578,place_of_worship,40.8516037,-73.934132
1579,place_of_worship,40.6346785,-74.0169633
1580,place_of_worship,40.6348628,-74.0170011
1581,place_of_worship,40.6266672,-74.0261027
1582,place_of_worship,40.6267153,-74.0260464
1583,place_of_worship,40.6311111,-74.0252778
1584,place_of_worship,40.6252779,-74.011111
1585,place_of_worship,40.6263888,-74.0030555
1586,place_of_worship,40.6272597,-74.0066341
1587,place_of_worship,40.6344829,-74.0168342
1588,place_of_worship,40.6369444,-74.0238889
1589,place_of_worship,40.6372222,-74.0319444
1590,place_of_worship,40.6355554,-74.0891686
1591,place_of_worship,40.6367561,-74.0771508
1592,place_of_worship,40.6183274,-74.0808411
1593,place_of_worship,40.6168864,-74.0828346
1594,place_of_worship,40.6430036,-74.0986408
1595,place_of_worship,40.6349952,-74.1150036
1596,place_of_worship,40.6349952,-74.1127806
1597,place_of_worship,40.6349952,-74.1113901
1598,place_of_worship,40.6302989,-74.1160851
1599,place_of_worship,40.6315611,-74.0997426
1600,place_of_worship,40.6300057,-74.1055622
1601,place_of_worship,40.6913933,-73.9700187
1602,place_of_worship,40.6914328,-73.9699993
1603,place_of_worship,40.6883583,-73.9655832
1604,place_of_worship,40.6805556,-73.9441667
1605,place_of_worship,40.6347222,-74.1586111
1606,place_of_worship,40.5369314,-74.238577
1607,place_of_worship,40.7724934,-73.9045848
1608,place_of_worship,40.7557663,-73.867742
1609,place_of_worship,40.6035484,-73.7511044
1610,place_of_worship,40.7086111,-73.9622222
1611,place_of_worship,40.7157915,-73.9568793
1612,place_of_worship,40.7144004,-73.9553272
1613,place_of_worship,40.7310035,-73.9551245
1614,place_of_worship,40.5952582,-73.9705007
1615,place_of_worship,40.6802645,-73.8902761
1616,place_of_worship,40.7166667,-73.7436111
1617,place_of_worship,40.7172222,-73.7391667
1618,place_of_worship,40.715269,-73.7391145
1619,place_of_worship,40.715,-73.7352778
1620,place_of_worship,40.6952778,-73.7408333
1621,place_of_worship,40.6938889,-73.7358333
1622,place_of_worship,40.6808333,-73.7325
1623,place_of_worship,40.6697222,-73.7405556
1624,place_of_worship,40.6730556,-73.7316667
1625,place_of_worship,40.6588889,-73.7416667
1626,place_of_worship,40.6375,-74.0183333
1627,place_of_worship,40.6386469,-74.020038
1628,place_of_worship,40.6386111,-74.02
1629,place_of_worship,40.6366667,-74.0094443
1630,place_of_worship,40.6383037,-74.0097763
1631,place_of_worship,40.6393545,-74.0152816
1632,place_of_worship,40.6408333,-74.0105556
1633,place_of_worship,40.6413889,-74.0063889
1634,place_of_worship,40.6423814,-74.0100281
1635,place_of_worship,40.6441668,-74.018611
1636,place_of_worship,40.643889,-74.0158333
1637,place_of_worship,40.6458333,-74.0169444
1638,place_of_worship,40.6465318,-74.0120269
1639,place_of_worship,40.6450001,-74.0074999
1640,place_of_worship,40.6486112,-74.0097221
1641,place_of_worship,40.6616155,-73.996473
1642,place_of_worship,40.6480256,-73.9785004
1643,place_of_worship,40.6478504,-73.9788793
1644,place_of_worship,40.6513889,-73.975
1645,place_of_worship,40.663611,-73.9108334
1646,place_of_worship,40.645,-74.0136111
1647,place_of_worship,40.69,-73.9927778
1648,place_of_worship,40.6895621,-73.9234064
1649,place_of_worship,40.6694444,-73.9508333
1650,place_of_worship,40.6933333,-73.9683333
1651,place_of_worship,40.6427962,-73.9033359
1652,place_of_worship,40.6377778,-73.9019444
1653,place_of_worship,40.6365398,-73.8859055
1654,place_of_worship,40.6490207,-73.8966993
1655,place_of_worship,40.6425,-73.9066667
1656,place_of_worship,40.6380556,-73.8997222
1657,place_of_worship,40.6397222,-73.9088889
1658,place_of_worship,40.8258333,-73.9072222
1659,place_of_worship,40.8316667,-73.8747222
1660,place_of_worship,40.8508519,-73.9085983
1661,place_of_worship,40.8880556,-73.8316667
1662,place_of_worship,40.8366667,-73.9172222
1663,place_of_worship,40.8608333,-73.9069444
1664,place_of_worship,40.6055556,-73.98
1665,place_of_worship,40.7841667,-73.8369444
1666,place_of_worship,40.7258368,-73.8801436
1667,place_of_worship,40.7466667,-73.8916667
1668,place_of_worship,40.7563878,-73.8288925
1669,place_of_worship,40.7477778,-73.7958333
1670,place_of_worship,40.7047222,-73.9013889
1671,place_of_worship,40.7680556,-73.8313889
1672,place_of_worship,40.7897222,-73.8138889
1673,place_of_worship,40.7027778,-73.8738889
1674,place_of_worship,40.7625,-73.8336111
1675,place_of_worship,40.7530795,-73.7769567
1676,place_of_worship,40.7622222,-73.8127778
1677,place_of_worship,40.7008333,-73.8911111
1678,place_of_worship,40.7519951,-73.8124443
1679,place_of_worship,40.7572222,-73.8661111
1680,place_of_worship,40.7588889,-73.8288889
1681,place_of_worship,40.7569444,-73.8663889
1682,place_of_worship,40.7299542,-73.872205
1683,place_of_worship,40.7594444,-73.82
1684,place_of_worship,40.7257743,-73.8802847
1685,place_of_worship,40.7533333,-73.8652778
1686,place_of_worship,40.7761111,-73.7988889
1687,place_of_worship,40.7649164,-73.8306172
1688,place_of_worship,40.7638889,-73.8772222
1689,place_of_worship,40.77,-73.7338889
1690,place_of_worship,40.7572222,-73.8311111
1691,place_of_worship,40.7286111,-73.8911111
1692,place_of_worship,40.7702778,-73.8227778
1693,place_of_worship,40.7650307,-73.8305111
1694,place_of_worship,40.7372221,-73.8136111
1695,place_of_worship,40.7616667,-73.8097222
1696,place_of_worship,40.7502778,-73.8036111
1697,place_of_worship,40.7447951,-73.8782298
1698,place_of_worship,40.7041667,-73.8794444
1699,place_of_worship,40.7716666,-73.7888889
1700,place_of_worship,40.7427835,-73.8736307
1701,place_of_worship,40.7544444,-73.8702778
1702,place_of_worship,40.7778299,-73.7689128
1703,place_of_worship,40.765,-73.7713889
1704,place_of_worship,40.7715877,-73.7888821
1705,place_of_worship,40.7663749,-73.7894332
1706,place_of_worship,40.7589445,-73.8001315
1707,place_of_worship,40.7577744,-73.8661106
1708,place_of_worship,40.6980556,-73.9055556
1709,place_of_worship,40.742497,-73.9089337
1710,place_of_worship,40.7525,-73.8536112
1711,place_of_worship,40.7536111,-73.8605556
1712,place_of_worship,40.7477778,-73.8119445
1713,place_of_worship,40.7427777,-73.783889
1714,place_of_worship,40.7655555,-73.8091668
1715,place_of_worship,40.7577778,-73.8661111
1716,place_of_worship,40.7655556,-73.7888889
1717,place_of_worship,40.7533333,-73.8066667
1718,place_of_worship,40.7613889,-73.8091667
1719,place_of_worship,40.7747222,-73.8455556
1720,place_of_worship,40.7561111,-73.8044444
1721,place_of_worship,40.7402778,-73.8152778
1722,place_of_worship,40.7633333,-73.7672222
1723,place_of_worship,40.7617258,-73.812747
1724,place_of_worship,40.7402778,-73.8794444
1725,place_of_worship,40.7422223,-73.8547223
1726,place_of_worship,40.7577778,-73.8669445
1727,place_of_worship,40.7021687,-73.9829849
1728,place_of_worship,40.634818,-74.0858878
1729,place_of_worship,40.6352241,-74.076386
1730,place_of_worship,40.6111875,-74.0874469
1731,place_of_worship,40.6380141,-74.1619309
1732,place_of_worship,40.6398052,-74.0776046
1733,place_of_worship,40.5590827,-74.1326576
1734,place_of_worship,40.602858,-74.1354225
1735,place_of_worship,40.5979769,-74.1354397
1736,place_of_worship,40.6358345,-74.1261213
1737,place_of_worship,40.6304264,-74.1203592
1738,place_of_worship,40.8149963,-73.8473918
1739,place_of_worship,40.7888319,-73.9489724
1740,place_of_worship,40.7886564,-73.9490949
1741,place_of_worship,40.8514509,-73.9402571
1742,place_of_worship,40.8024078,-73.9439106
1743,place_of_worship,40.6104419,-73.956322
1744,place_of_worship,40.6846385,-73.9946252
1745,place_of_worship,40.6717169,-73.9910057
1746,place_of_worship,40.7121638,-73.7894504
1747,place_of_worship,40.6714773,-73.9873131
1748,place_of_worship,40.7191959,-73.9988005
1749,place_of_worship,40.6438533,-73.9576795
1750,place_of_worship,40.6801821,-73.9376272
1751,place_of_worship,40.823677,-73.9489925
1752,place_of_worship,40.7213461,-73.8465593
1753,place_of_worship,40.6737791,-73.9566845
1754,place_of_worship,40.6736733,-73.9567164
1755,place_of_worship,40.8046477,-73.9642281
1756,place_of_worship,40.6805083,-73.9641106
1757,place_of_worship,40.7997456,-73.9419255
1758,place_of_worship,40.7655101,-73.9676069
1759,place_of_worship,40.8004621,-73.9603464
1760,place_of_worship,40.8025977,-73.9514547
1761,place_of_worship,40.8170549,-73.9463663
1762,place_of_worship,40.8117245,-73.9236914
1763,place_of_worship,40.819997,-73.9058336
1764,place_of_worship,40.82,-73.9058333
1765,place_of_worship,40.8289477,-73.9032067
1766,place_of_worship,40.8313141,-73.9225361
1767,place_of_worship,40.8353019,-73.9265576
1768,place_of_worship,40.8366855,-73.9258869
1769,place_of_worship,40.8395395,-73.9254262
1770,place_of_worship,40.8240285,-73.9002057
1771,place_of_worship,40.82212,-73.8990984
1772,place_of_worship,40.8289799,-73.8884892
1773,place_of_worship,40.8297268,-73.8954266
1774,place_of_worship,40.8371295,-73.8884827
1775,place_of_worship,40.8438995,-73.909265
1776,place_of_worship,40.8446303,-73.9072241
1777,place_of_worship,40.8363749,-73.9163386
1778,place_of_worship,40.8602297,-73.9012214
1779,place_of_worship,40.8578781,-73.9095809
1780,place_of_worship,40.8645224,-73.9016141
1781,place_of_worship,40.8639808,-73.8996223
1782,place_of_worship,40.8666097,-73.8906046
1783,place_of_worship,40.8704523,-73.8853742
1784,place_of_worship,40.8738605,-73.8776241
1785,place_of_worship,40.8770052,-73.9089673
1786,place_of_worship,40.8959795,-73.9087357
1787,place_of_worship,40.8971433,-73.8516085
1788,place_of_worship,40.8850133,-73.8589788
1789,place_of_worship,40.7084698,-73.9560083
1790,place_of_worship,40.7082559,-73.9505145
1791,place_of_worship,40.7136895,-73.9384636
1792,place_of_worship,40.722792,-73.945348
1793,place_of_worship,40.7323487,-73.8829259
1794,place_of_worship,40.7371149,-73.881076
1795,place_of_worship,40.746566,-73.9191563
1796,place_of_worship,40.7432387,-73.9534863
1797,place_of_worship,40.8753994,-73.8524378
1798,place_of_worship,40.8694444,-73.8421338
1799,place_of_worship,40.8565499,-73.8617972
1800,place_of_worship,40.8342391,-73.8577049
1801,place_of_worship,40.8295427,-73.8507331
1802,place_of_worship,40.8303153,-73.8612651
1803,place_of_worship,40.8297262,-73.8656987
1804,place_of_worship,40.8441523,-73.833931
1805,place_of_worship,40.8497177,-73.8336925
1806,place_of_worship,40.6936657,-73.827603
1807,place_of_worship,40.6928071,-73.8286232
1808,place_of_worship,40.6821596,-73.8486473
1809,place_of_worship,40.6839214,-73.8133135
1810,place_of_worship,40.6977088,-73.8410049
1811,place_of_worship,40.702283,-73.8326938
1812,place_of_worship,40.6749334,-73.799454
1813,place_of_worship,40.6077087,-73.8185151
1814,place_of_worship,40.6885216,-73.8031747
1815,place_of_worship,40.6874096,-73.7871398
1816,place_of_worship,40.6751299,-73.7597834
1817,place_of_worship,40.6778241,-73.7623453
1818,place_of_worship,40.6967749,-73.7490462
1819,place_of_worship,40.6888932,-73.7595404
1820,place_of_worship,40.6999436,-73.7543293
1821,place_of_worship,40.6991422,-73.7584484
1822,place_of_worship,40.6973204,-73.7631244
1823,place_of_worship,40.7081207,-73.7625171
1824,place_of_worship,40.6999708,-73.7826904
1825,place_of_worship,40.7049853,-73.8187808
1826,place_of_worship,40.723012,-73.8382971
1827,place_of_worship,40.7206507,-73.7396966
1828,place_of_worship,40.7664614,-73.7736779
1829,place_of_worship,40.7687359,-73.7774717
1830,place_of_worship,40.755307,-73.787142
1831,place_of_worship,40.7552778,-73.7872222
1832,place_of_worship,40.7610202,-73.8135034
1833,place_of_worship,40.7557211,-73.8127436
1834,place_of_worship,40.7539103,-73.8186636
1835,place_of_worship,40.7677179,-73.8179943
1836,place_of_worship,40.7612511,-73.8242049
1837,place_of_worship,40.7634335,-73.8790001
1838,place_of_worship,40.8101184,-73.9204583
1839,place_of_worship,40.8100453,-73.920512
1840,place_of_worship,40.8157028,-73.81425
1841,place_of_worship,40.6417338,-73.9823822
1842,place_of_worship,40.7340488,-73.852978
1843,place_of_worship,40.7244764,-73.9904429
1844,place_of_worship,40.7237314,-73.9883751
1845,place_of_worship,40.6876535,-73.9821612
1846,place_of_worship,40.6810846,-73.911571
1847,place_of_worship,40.7708919,-73.952767
1848,place_of_worship,40.5326211,-74.1910998
1849,place_of_worship,40.8144246,-73.9563224
1850,place_of_worship,40.6908334,-73.9869444
1851,place_of_worship,40.6040792,-74.005763
1852,place_of_worship,40.725338,-73.950519
1853,place_of_worship,40.7281467,-73.9870388
1854,place_of_worship,40.5901312,-73.9560445
1855,place_of_worship,40.7070339,-73.7519741
1856,place_of_worship,40.8152071,-73.9410594
1857,place_of_worship,40.8137049,-73.9403178
1858,place_of_worship,40.7552141,-73.927134
1859,place_of_worship,40.708192,-74.0050705
1860,place_of_worship,40.7730743,-73.9288633
1861,place_of_worship,40.7389091,-73.892391
1862,place_of_worship,40.6508646,-73.8884033
1863,place_of_worship,40.7683905,-73.911567
1864,place_of_worship,40.7458905,-73.9879269
1865,place_of_worship,40.7544032,-73.9817025
1866,place_of_worship,40.7542996,-73.9811656
1867,place_of_worship,40.7659287,-73.9839157
1868,place_of_worship,40.7570069,-73.9203045
1869,place_of_worship,40.7503951,-73.8940379
1870,place_of_worship,40.8242021,-73.9468298
1871,place_of_worship,40.5918765,-73.9245759
1872,place_of_worship,40.5990188,-73.9311972
1873,place_of_worship,40.6686019,-73.9634722
1874,place_of_worship,40.7523179,-73.8270529
1875,place_of_worship,40.5860351,-73.9484482
1876,place_of_worship,40.7002243,-73.9536396
1877,place_of_worship,40.8204621,-73.9420747
1878,place_of_worship,40.7978663,-73.9416262
1879,place_of_worship,40.8060747,-73.9390764
1880,place_of_worship,40.7848848,-73.9541809
1881,place_of_worship,40.8320372,-73.9296583
1882,place_of_worship,40.8719965,-73.9047067
1883,place_of_worship,40.6342467,-74.0860142
1884,place_of_worship,40.7200915,-73.8735825
1885,place_of_worship,40.7620259,-73.8707334
1886,place_of_worship,40.7607512,-73.8128169
1887,place_of_worship,40.7248701,-73.7448912
1888,place_of_worship,40.7906064,-73.8117635
1889,place_of_worship,40.6981856,-73.9073682
1890,place_of_worship,40.7050893,-73.9596254
1891,place_of_worship,40.7025243,-73.9597634
1892,place_of_worship,40.8186765,-73.8605958
1893,place_of_worship,40.8048196,-73.9380019
1894,place_of_worship,40.8031437,-73.9349597
1895,place_of_worship,40.8199477,-73.9031625
1896,place_of_worship,40.8198367,-73.904123
1897,place_of_worship,40.8197591,-73.9041311
1898,place_of_worship,40.822109,-73.9077581
1899,place_of_worship,40.8338055,-73.8967809
1900,place_of_worship,40.8346258,-73.8987355
1901,place_of_worship,40.818681,-73.8997507
1902,place_of_worship,40.8195745,-73.903029
1903,place_of_worship,40.8208377,-73.9032959
1904,place_of_worship,40.8688273,-73.8587431
1905,place_of_worship,40.8831949,-73.8594432
1906,place_of_worship,40.8307695,-73.8607968
1907,place_of_worship,40.6826655,-73.8812768
1908,place_of_worship,40.6770231,-73.9816358
1909,place_of_worship,40.6429578,-73.9489183
1910,place_of_worship,40.6683223,-73.8778387
1911,place_of_worship,40.6989935,-73.8348769
1912,place_of_worship,40.7148059,-73.9982055
1913,place_of_worship,40.733872,-73.8739296
1914,place_of_worship,40.7741678,-73.9607524
1915,place_of_worship,40.8413309,-73.8840176
1916,place_of_worship,40.8493721,-73.9197528
1917,place_of_worship,40.7220991,-73.8378077
1918,place_of_worship,40.81579,-73.9109275
1919,place_of_worship,40.6685485,-73.7722222
1920,place_of_worship,40.6994943,-73.914047
1921,place_of_worship,40.7645096,-73.8309243
1922,place_of_worship,40.7573066,-73.8672398
1923,place_of_worship,40.7569049,-73.8710331
1924,place_of_worship,40.7567581,-73.8724458
1925,place_of_worship,40.7577815,-73.8217265
1926,place_of_worship,40.7300708,-73.9980317
1927,place_of_worship,40.6893736,-73.7862367
1928,place_of_worship,40.7943415,-73.9694123
1929,place_of_worship,40.6983144,-73.9318803
1930,place_of_worship,40.753786,-73.9803397
1931,place_of_worship,40.6421095,-73.9915269
1932,place_of_worship,40.7001715,-73.9071875
1933,place_of_worship,40.8322414,-73.8798768
1934,place_of_worship,40.8337408,-73.8795805
1935,place_of_worship,40.8281232,-73.8525209
1936,place_of_worship,40.8871758,-73.8592386
1937,place_of_worship,40.6799705,-73.9782546
1938,place_of_worship,40.6800502,-73.978177
1939,place_of_worship,40.8300555,-73.8888073
1940,place_of_worship,40.831154,-73.8881693
1941,place_of_worship,40.7078076,-73.932538
1942,place_of_worship,40.8567056,-73.8844155
1943,place_of_worship,40.8555579,-73.8942146
1944,place_of_worship,40.682687,-73.9536072
1945,place_of_worship,40.6769655,-73.9852288
1946,place_of_worship,40.7034276,-73.9156337
1947,place_of_worship,40.6710861,-73.9911355
1948,place_of_worship,40.7580113,-73.9279675
1949,place_of_worship,40.6977153,-73.7980628
1950,place_of_worship,40.6982088,-73.7971401
1951,place_of_worship,40.7053111,-73.8955572
1952,place_of_worship,40.6783797,-73.9683977
1953,place_of_worship,40.6917678,-73.9138005
1954,place_of_worship,40.5869936,-73.9408233
1955,place_of_worship,40.6766644,-73.9731239
1956,place_of_worship,40.6994426,-73.7940288
1957,place_of_worship,40.6978977,-73.7947369
1958,place_of_worship,40.6566805,-74.0040294
1959,place_of_worship,40.700262,-73.7861778
1960,place_of_worship,40.8317077,-73.8884211
1961,place_of_worship,40.5958882,-73.935008
1962,place_of_worship,40.6920103,-73.7974264
1963,place_of_worship,40.6914682,-73.7975846
1964,place_of_worship,40.6928658,-73.7994576
1965,place_of_worship,40.6402061,-73.9787538
1966,place_of_worship,40.6380962,-73.9783502
1967,place_of_worship,40.6421237,-73.9957287
1968,place_of_worship,40.676322,-73.9217448
1969,place_of_worship,40.6904948,-73.9115524
1970,place_of_worship,40.7183969,-74.0041959
1971,place_of_worship,40.7065479,-73.9113359
1972,place_of_worship,40.6603296,-73.9532878
1973,place_of_worship,40.7568419,-73.9194918
1974,place_of_worship,40.60136,-73.7552011
1975,place_of_worship,40.6648097,-73.9839641
1976,place_of_worship,40.6803253,-73.9894284
1977,place_of_worship,40.7833093,-73.8437437
1978,place_of_worship,40.781836,-73.8406346
1979,place_of_worship,40.6869864,-73.9126682
1980,place_of_worship,40.706116,-73.9446187
1981,place_of_worship,40.612704,-74.0003945
1982,place_of_worship,40.6131461,-73.999918
1983,place_of_worship,40.6709362,-73.7693564
1984,place_of_worship,40.6827948,-73.8137769
1985,place_of_worship,40.6876361,-73.8285164
1986,place_of_worship,40.6649332,-73.9801385
1987,place_of_worship,40.6649754,-73.9800983
1988,place_of_worship,40.7647483,-73.905315
1989,place_of_worship,40.7552963,-73.9040665
1990,place_of_worship,40.7583509,-73.9103293
1991,place_of_worship,40.7500945,-73.9045663
1992,place_of_worship,40.6949323,-73.8024891
1993,place_of_worship,40.7720415,-73.9263246
1994,place_of_worship,40.6822528,-73.7758826
1995,place_of_worship,40.8141314,-73.9566231
1996,place_of_worship,40.6940632,-73.9595277
1997,place_of_worship,40.6844256,-73.9703854
1998,place_of_worship,40.6773478,-73.7436383
1999,place_of_worship,40.6732682,-73.9680726
2000,place_of_worship,40.6916373,-73.9033671
2001,place_of_worship,40.672587,-73.7593357
2002,place_of_worship,40.6183421,-73.9566336
2003,place_of_worship,40.6863228,-73.7741732
2004,place_of_worship,40.6767759,-73.7419505
2005,place_of_worship,40.6766166,-73.7414673
2006,place_of_worship,40.6101259,-73.9749242
2007,place_of_worship,40.7996454,-73.962036
2008,place_of_worship,40.6080024,-74.1618155
2009,place_of_worship,40.7384864,-73.898323
2010,place_of_worship,40.7972887,-73.9498454
2011,place_of_worship,40.6955942,-73.9456297
2012,place_of_worship,40.6754018,-73.7432675
2013,place_of_worship,40.682137,-73.7468219
2014,place_of_worship,40.6941426,-73.7858748
2015,place_of_worship,40.694679,-73.7886214
2016,place_of_worship,40.6938422,-73.7883854
2017,place_of_worship,40.6749487,-73.9170241
2018,place_of_worship,40.673157,-73.9194059
2019,place_of_worship,40.7117141,-73.9950171
2020,place_of_worship,40.7198348,-73.9909644
2021,place_of_worship,40.7200219,-73.9908464
2022,place_of_worship,40.7201208,-73.9907798
2023,place_of_worship,40.6885636,-73.7953806
2024,place_of_worship,40.6907308,-73.7976122
2025,place_of_worship,40.6849265,-73.7930632
2026,place_of_worship,40.6846261,-73.7925696
2027,place_of_worship,40.6735367,-73.9500175
2028,place_of_worship,40.6805062,-73.7914753
2029,place_of_worship,40.6771981,-73.7907266
2030,place_of_worship,40.6815577,-73.7922692
2031,place_of_worship,40.6806242,-73.7919903
2032,place_of_worship,40.6837893,-73.7927413
2033,place_of_worship,40.7686036,-73.9200494
2034,place_of_worship,40.768726,-73.9193541
2035,place_of_worship,40.8354935,-73.8542545
2036,place_of_worship,40.6281388,-74.0798235
2037,place_of_worship,40.714083,-73.9931951
2038,place_of_worship,40.6631947,-73.7331935
2039,place_of_worship,40.6171087,-74.0314028
2040,place_of_worship,40.6637726,-73.9608749
2041,place_of_worship,40.7158631,-73.7488335
2042,place_of_worship,40.7129092,-73.7338034
2043,place_of_worship,40.7079613,-73.7937284
2044,place_of_worship,40.6852581,-73.8315686
2045,place_of_worship,40.6689029,-73.7517974
2046,place_of_worship,40.6726301,-73.7591291
2047,place_of_worship,40.6729814,-73.7643099
2048,place_of_worship,40.7451924,-73.8899767
2049,place_of_worship,40.6834827,-73.9921747
2050,place_of_worship,40.6873812,-73.9855316
2051,place_of_worship,40.6871891,-73.9850396
2052,place_of_worship,40.6059542,-73.7537205
2053,place_of_worship,40.6811843,-73.953645
2054,place_of_worship,40.7119695,-73.7527254
2055,place_of_worship,40.6976795,-73.7471216
2056,place_of_worship,40.6968981,-73.7468263
2057,place_of_worship,40.6856024,-73.750577
2058,place_of_worship,40.6898624,-73.7938706
2059,place_of_worship,40.6867563,-73.8083037
2060,place_of_worship,40.6899905,-73.7959604
2061,place_of_worship,40.7615494,-73.9649497
2062,place_of_worship,40.7618758,-73.9651244
2063,place_of_worship,40.7907227,-73.9489844
2064,place_of_worship,40.6987575,-73.7865077
2065,place_of_worship,40.7440194,-73.9899833
2066,place_of_worship,40.6740329,-73.7998547
2067,restaurant,40.7408217,-73.784295
2068,restaurant,40.7415576,-73.9784628
2069,restaurant,40.7025316,-73.9865653
2070,restaurant,40.5134027,-74.2513558
2071,restaurant,40.7460281,-73.9776441
2072,restaurant,40.7167641,-73.9996642
2073,restaurant,40.7460857,-73.9776106
2074,restaurant,40.7297546,-73.9997579
2075,restaurant,40.701767,-73.8811264
2076,restaurant,40.6250134,-74.1153556
2077,restaurant,40.7426161,-73.8248756
2078,restaurant,40.7430063,-73.825794
2079,restaurant,40.7435917,-73.9836213
2080,restaurant,40.8727992,-73.918421
2081,restaurant,40.8681188,-73.9204207
2082,restaurant,40.8057929,-73.9658536
2083,restaurant,40.8058137,-73.9651685
2084,restaurant,40.7147991,-73.9446039
2085,restaurant,40.7150026,-73.9442815
2086,restaurant,40.7148765,-73.9446087
2087,restaurant,40.714966,-73.9446248
2088,restaurant,40.7144293,-73.9437987
2089,restaurant,40.714413,-73.9439274
2090,restaurant,40.7142707,-73.9445014
2091,restaurant,40.7143927,-73.9420177
2092,restaurant,40.8073542,-73.9647166
2093,restaurant,40.693114,-73.942496
2094,restaurant,40.7569097,-73.9865975
2095,restaurant,40.7554192,-73.9930152
2096,restaurant,40.7219889,-73.9924459
2097,restaurant,40.715682,-73.964684
2098,restaurant,40.7524435,-73.9935503
2099,restaurant,40.750052,-73.994588
2100,restaurant,40.750096,-73.994726
2101,restaurant,40.779131,-73.960536
2102,restaurant,40.6759642,-74.0142773
2103,restaurant,40.6453855,-74.1077517
2104,restaurant,40.6722177,-73.9575705
2105,restaurant,40.7026239,-73.9813033
2106,restaurant,40.7411254,-73.9901125
2107,restaurant,40.7224297,-73.9876487
2108,restaurant,40.7106872,-73.9656773
2109,restaurant,40.7106766,-73.9655977
2110,restaurant,40.690471,-73.9694971
2111,restaurant,40.6904836,-73.9600459
2112,restaurant,40.8051934,-73.9623964
2113,restaurant,40.7590731,-73.9522681
2114,restaurant,40.7592113,-73.9525792
2115,restaurant,40.8043628,-73.9476425
2116,restaurant,40.7265887,-73.9888284
2117,restaurant,40.716964,-73.959114
2118,restaurant,40.717029,-73.95921
2119,restaurant,40.716692,-73.9617526
2120,restaurant,40.7169659,-73.9583521
2121,restaurant,40.717121,-73.958708
2122,restaurant,40.717174,-73.958637
2123,restaurant,40.7175325,-73.9574611
2124,restaurant,40.715967,-74.0099636
2125,restaurant,40.7326428,-74.002464
2126,restaurant,40.7326055,-74.0025709
2127,restaurant,40.7316098,-74.0033416
2128,restaurant,40.7305467,-74.0020629
2129,restaurant,40.7051487,-73.9333751
2130,restaurant,40.7322601,-74.0033462
2131,restaurant,40.7215577,-73.9956097
2132,restaurant,40.7170928,-73.9997436
2133,restaurant,40.7268987,-73.9853013
2134,restaurant,40.7268844,-73.9852684
2135,restaurant,40.726549,-73.989278
2136,restaurant,40.8054303,-73.9654035
2137,restaurant,40.7029557,-74.0132642
2138,restaurant,40.719235,-73.9528162
2139,restaurant,40.7036769,-73.9948035
2140,restaurant,40.7106227,-73.8651011
2141,restaurant,40.6758313,-73.9807001
2142,restaurant,40.6757312,-73.9810959
2143,restaurant,40.7288346,-73.9921923
2144,restaurant,40.7580948,-73.9720223
2145,restaurant,40.7514625,-73.9784858
2146,restaurant,40.7431603,-73.9775799
2147,restaurant,40.773043,-73.955575
2148,restaurant,40.728621,-73.987443
2149,restaurant,40.7462142,-73.9822961
2150,restaurant,40.7449202,-73.9831434
2151,restaurant,40.7552548,-73.9709515
2152,restaurant,40.7479138,-73.9768461
2153,restaurant,40.6744702,-73.9633157
2154,restaurant,40.7363704,-73.8954454
2155,restaurant,40.7277805,-73.9854304
2156,restaurant,40.7663525,-73.9796288
2157,restaurant,40.7456818,-73.9881244
2158,restaurant,40.7675881,-73.9831167
2159,restaurant,40.7677295,-73.9834926
2160,restaurant,40.7653848,-73.980359
2161,restaurant,40.7656333,-73.9808702
2162,restaurant,40.7654347,-73.9813709
2163,restaurant,40.7660154,-73.9794173
2164,restaurant,40.7166141,-73.998003
2165,restaurant,40.7459042,-73.9803026
2166,restaurant,40.755628,-73.9875884
2167,restaurant,40.7589042,-73.7762046
2168,restaurant,40.75218,-73.9795023
2169,restaurant,40.7523353,-73.9793753
2170,restaurant,40.7532708,-73.9773865
2171,restaurant,40.7542362,-73.977239
2172,restaurant,40.7517125,-73.9799108
2173,restaurant,40.7510771,-73.9807748
2174,restaurant,40.7561557,-73.9776613
2175,restaurant,40.7165512,-74.0093418
2176,restaurant,40.7208901,-74.0003925
